iter	RMSE
1663	10438.87044
1664	10437.40738
1665	10432.84738
1666	10432.4122
1667	10429.54985
1668	10429.25164
1669	10426.73593
1670	10421.68365
1671	10416.28428
1672	10415.8563
1673	10413.65111
1674	10411.22114
1675	10409.77948
1676	10404.78496
1677	10398.73562
1678	10393.55897
1679	10384.34494
1680	10384.19644
1681	10377.51677
1682	10374.44805
1683	10372.77165
1684	10365.78514
1685	10364.06431
1686	10361.68816
1687	10356.99957
1688	10354.04286
1689	10352.58486
1690	10352.20361
1691	10347.9606
1692	10347.52131
1693	10341.89433
1694	10338.91513
1695	10335.69182
1696	10335.58165
1697	10332.48669
1698	10332.17227
1699	10329.07254
1700	10322.98535
1701	10322.87572
1702	10321.19672
1703	10319.20599
1704	10318.98418
1705	10318.87534
1706	10315.28319
1707	10312.4405
1708	10312.2934
1709	10312.07824
1710	10311.76601
1711	10305.56565
1712	10299.43684
1713	10297.35009
1714	10287.73382
1715	10287.6253
1716	10283.2648
1717	10279.73837
1718	10272.66002
1719	10269.74875
1720	10266.16137
1721	10264.78478
1722	10262.88006
1723	10256.88197
1724	10256.7355
1725	10253.36743
1726	10253.00048
1727	10250.99883
1728	10245.63856
1729	10244.35895
1730	10239.52731
1731	10235.47701
1732	10233.53063
1733	10230.48973
1734	10227.06182
1735	10217.92419
1736	10212.16579
1737	10211.96422
1738	10209.8586
1739	10209.49551
1740	10206.44625
1741	10201.78587
1742	10201.67928
1743	10193.67438
1744	10191.68196
1745	10186.86192
1746	10186.75743
1747	10180.89403
1748	10179.37268
1749	10177.31771
1750	10174.46023
1751	10168.98182
1752	10167.07329
1753	10162.08718
1754	10158.18397
1755	10152.49054
1756	10152.3872
1757	10152.28516
1758	10150.50333
1759	10145.59508
1760	10142.72264
1761	10132.64783
1762	10127.80905
1763	10125.94042
1764	10119.97794
1765	10112.73056
1766	10110.96236
1767	10103.50954
1768	10102.67689
1769	10097.72595
1770	10090.41501
1771	10090.3801
1772	10088.64546
1773	10080.54109
1774	10075.84919
1775	10070.82334
1776	10070.6689
1777	10067.10941
1778	10064.64354
1779	10060.7212
1780	10059.84271
1781	10052.64085
1782	10047.788
1783	10042.07476
1784	10035.2697
1785	10033.38604
1786	10032.60343
1787	10030.92021
1788	10025.37856
1789	10022.29504
1790	10013.77
1791	10008.20674
1792	10007.01155
1793	9999.998923
1794	9999.441586
1795	9999.24574
1796	9997.836581
1797	9993.011376
1798	9991.186569
1799	9985.400776
1800	9984.061053
1801	9983.767341
1802	9983.153458
1803	9979.775744
1804	9975.542933
1805	9975.006173
1806	9973.603688
1807	9964.520231
1808	9954.264436
1809	9953.896384
1810	9951.667236
1811	9942.920857
1812	9936.421156
1813	9935.648044
1814	9934.992882
1815	9932.043772
1816	9928.648668
1817	9924.418055
1818	9923.585623
1819	9921.415659
1820	9921.122613
1821	9917.87268
1822	9912.548796
1823	9909.885179
1824	9908.533259
1825	9905.556279
1826	9893.395384
1827	9891.691188
1828	9890.108051
1829	9880.255728
1830	9878.820947
1831	9876.727869
1832	9868.351543
1833	9868.056356
1834	9863.380997
1835	9861.401441
1836	9858.078368
1837	9855.007334
1838	9851.754242
1839	9843.520715
1840	9841.475967
1841	9836.909707
1842	9830.103368
1843	9828.1174
1844	9822.322815
1845	9820.79689
1846	9816.746649
1847	9813.027843
1848	9809.704291
1849	9802.094787
1850	9798.252632
1851	9796.765674
1852	9792.093107
1853	9788.960394
1854	9787.673823
1855	9785.149379
1856	9780.781487
1857	9774.105691
1858	9770.296931
1859	9769.275588
1860	9761.070492
1861	9758.231378
1862	9756.51386
1863	9751.514894
1864	9749.101188
1865	9748.219089
1866	9744.560695
1867	9743.411877
1868	9739.691
1869	9738.19846
1870	9737.84134
1871	9735.304414
1872	9734.588908
1873	9728.953911
1874	9727.649067
1875	9724.985338
1876	9721.30749
1877	9716.178497
1878	9706.879545
1879	9704.107732
1880	9699.650788
1881	9694.324735
1882	9689.309713
1883	9688.355528
1884	9686.882173
1885	9686.526511
1886	9682.970557
1887	9679.322598
1888	9678.469765
1889	9677.109109
1890	9671.339848
1891	9665.289208
1892	9663.741398
1893	9655.947108
1894	9650.830411
1895	9649.386694
1896	9643.054191
1897	9636.666231
1898	9629.594145
1899	9626.934478
1900	9620.275385
1901	9619.029442
1902	9617.369922
1903	9614.651856
1904	9613.849451
1905	9613.50463
1906	9613.168635
1907	9608.286398
1908	9602.993355
1909	9602.114451
1910	9601.737631
1911	9599.113807
1912	9596.047867
1913	9584.643434
1914	9577.527719
1915	9576.128231
1916	9574.885301
1917	9571.493181
1918	9569.558227
1919	9565.239365
1920	9563.938915
1921	9560.961771
1922	9554.74386
1923	9550.810229
1924	9545.844484
1925	9540.457072
1926	9535.274145
1927	9534.348306
1928	9531.13859
1929	9526.945607
1930	9519.383869
1931	9514.758176
1932	9511.588311
1933	9504.903342
1934	9498.644842
1935	9495.502099
1936	9493.899799
1937	9491.621871
1938	9490.274324
1939	9489.768465
1940	9486.382195
1941	9484.813511
1942	9478.820581
1943	9478.270146
1944	9472.179209
1945	9470.635382
1946	9468.214275
1947	9465.360559
1948	9454.476844
1949	9443.514432
1950	9443.197993
1951	9441.259634
1952	9436.64099
1953	9432.325326
1954	9430.30795
1955	9426.827107
1956	9426.54181
1957	9425.013734
1958	9424.04556
1959	9416.800046
1960	9410.112082
1961	9407.177294
1962	9399.462286
1963	9398.191283
1964	9396.866438
1965	9392.565498
1966	9390.794707
1967	9387.852838
1968	9385.913037
1969	9381.35168
1970	9380.835055
1971	9378.126723
1972	9376.274261
1973	9371.960763
1974	9371.678892
1975	9367.272901
1976	9365.22728
1977	9361.876203
1978	9355.685718
1979	9351.994553
1980	9347.472056
1981	9346.688287
1982	9344.251977
1983	9333.384895
1984	9332.730734
1985	9330.76087
1986	9325.212497
1987	9324.990042
1988	9319.267075
1989	9316.194447
1990	9315.13238
1991	9310.283904
1992	9308.462999
1993	9306.595458
1994	9301.094081
1995	9300.119882
1996	9295.506322
1997	9294.306575
1998	9292.427912
1999	9291.490217
2000	9290.716562
2001	9289.14721
2002	9280.93816
2003	9276.867082
2004	9266.425709
2005	9263.621752
2006	9260.1332
2007	9255.66265
2008	9253.250351
2009	9247.124833
2010	9245.257881
2011	9244.005916
2012	9238.66807
2013	9237.171374
2014	9235.372455
2015	9235.093739
2016	9227.885923
2017	9224.205494
2018	9223.040152
2019	9222.137388
2020	9216.56809
2021	9216.302788
2022	9209.897754
2023	9206.675018
2024	9196.737136
2025	9194.374936
2026	9193.179142
2027	9190.20119
2028	9189.308359
2029	9185.742265
2030	9182.122499
2031	9180.666821
2032	9176.57005
2033	9174.851273
2034	9166.656866
2035	9165.350293
2036	9160.547886
2037	9157.858214
2038	9157.587605
2039	9153.560178
2040	9152.152579
2041	9148.577995
2042	9144.641632
2043	9144.35407
2044	9141.494955
2045	9135.577241
2046	9128.065063
2047	9125.592747
2048	9121.762944
2049	9119.148447
2050	9118.16628
2051	9114.572266
2052	9112.958283
2053	9111.317239
2054	9107.358447
2055	9106.340489
2056	9100.079682
2057	9097.795666
2058	9093.535257
2059	9090.025927
2060	9088.492173
2061	9077.824849
2062	9076.762648
2063	9076.286304
2064	9073.250688
2065	9066.551069
2066	9065.153544
2067	9064.323904
2068	9060.964509
2069	9057.642665
2070	9056.411544
2071	9054.853478
2072	9054.578784
2073	9054.286766
2074	9050.912104
2075	9047.759379
2076	9047.532202
2077	9044.283565
2078	9043.659998
2079	9041.310958
2080	9037.985345
2081	9036.500213
2082	9031.960453
2083	9031.164481
2084	9029.025402
2085	9026.938991
2086	9024.518588
2087	9021.103899
2088	9020.061092
2089	9017.98328
2090	9017.181848
2091	9013.754764
2092	9013.530424
2093	9010.920504
2094	9009.071937
2095	9006.052811
2096	9002.773325
2097	8997.001819
2098	8995.226859
2099	8988.816887
2100	8985.678681
2101	8983.322561
2102	8977.339143
2103	8976.87059
2104	8967.318343
2105	8963.762823
2106	8959.133723
2107	8957.034809
2108	8953.170015
2109	8948.700921
2110	8944.401453
2111	8942.613646
2112	8938.603943
2113	8935.572195
2114	8933.545065
2115	8929.714679
2116	8921.954964
2117	8918.247086
2118	8915.11443
2119	8908.924863
2120	8908.466007
2121	8904.21271
2122	8902.23566
2123	8898.623951
2124	8894.679526
2125	8885.42263
2126	8882.941687
2127	8879.820671
2128	8879.344817
2129	8877.726325
2130	8876.123581
2131	8874.543472
2132	8870.887998
2133	8867.272487
2134	8865.226832
2135	8864.974758
2136	8862.140818
2137	8859.209015
2138	8856.223219
2139	8847.089266
2140	8843.128141
2141	8842.880792
2142	8836.435295
2143	8830.065093
2144	8826.386023
2145	8823.415625
2146	8819.902998
2147	8815.247504
2148	8813.488685
2149	8807.199084
2150	8797.354105
2151	8795.817338
2152	8795.135686
2153	8793.191469
2154	8792.467806
2155	8789.62399
2156	8785.134054
2157	8780.868422
2158	8779.033041
2159	8777.686589
2160	8774.287915
2161	8768.144132
2162	8767.445879
2163	8765.866127
2164	8764.879461
2165	8762.619719
2166	8759.872041
2167	8756.212479
2168	8752.633536
2169	8748.394072
2170	8747.253987
2171	8745.354344
2172	8736.963023
2173	8730.168095
2174	8729.157864
2175	8725.866595
2176	8717.082472
2177	8712.688837
2178	8710.915983
2179	8709.283471
2180	8708.196095
2181	8704.29057
2182	8701.527512
2183	8700.596459
2184	8699.142003
2185	8698.921717
2186	8692.94062
2187	8683.755052
2188	8681.914914
2189	8680.956304
2190	8678.490936
2191	8677.494796
2192	8676.363771
2193	8673.803868
2194	8671.244802
2195	8668.77734
2196	8666.586908
2197	8661.235751
2198	8658.553747
2199	8658.349808
2200	8655.677971
2201	8652.182512
2202	8647.818665
2203	8644.905964
2204	8644.671968
2205	8641.387046
2206	8639.394352
2207	8637.002213
2208	8634.33181
2209	8625.945541
2210	8623.094853
2211	8617.872711
2212	8611.454964
2213	8607.848016
2214	8606.183058
2215	8605.968788
2216	8600.528987
2217	8597.891532
2218	8596.554066
2219	8592.272122
2220	8587.601329
2221	8586.791081
2222	8583.250764
2223	8578.290943
2224	8572.067117
2225	8565.453196
2226	8559.588578
2227	8555.721894
2228	8553.430514
2229	8547.02125
2230	8544.73079
2231	8542.104832
2232	8539.969671
2233	8539.266097
2234	8536.489891
2235	8535.12776
2236	8526.22074
2237	8522.652767
2238	8519.203639
2239	8511.593233
2240	8511.290187
2241	8505.338796
2242	8503.731167
2243	8498.569759
2244	8495.52803
2245	8491.962481
2246	8487.916749
2247	8483.545575
2248	8481.519079
2249	8476.619069
2250	8473.374263
2251	8467.387147
2252	8463.643554
2253	8460.674118
2254	8459.020273
2255	8457.483612
2256	8452.506066
2257	8449.435197
2258	8444.817152
2259	8441.696606
2260	8440.710862
2261	8437.122697
2262	8431.792936
2263	8425.775596
2264	8421.028932
2265	8417.858587
2266	8414.470611
2267	8411.787731
2268	8406.044232
2269	8402.654977
2270	8399.951061
2271	8396.621475
2272	8391.079278
2273	8389.5091
2274	8383.41807
2275	8381.474584
2276	8379.989337
2277	8374.534691
2278	8371.082024
2279	8368.392323
2280	8364.178405
2281	8360.589157
2282	8359.584209
2283	8350.473924
2284	8348.180411
2285	8344.965025
2286	8343.659804
2287	8343.322665
2288	8339.911711
2289	8334.234347
2290	8334.073882
2291	8333.333918
2292	8333.0945
2293	8329.748042
2294	8324.239827
2295	8322.1611
2296	8317.295669
2297	8315.811302
2298	8313.048146
2299	8307.094459
2300	8304.498254
2301	8302.279466
2302	8300.433565
2303	8299.234613
2304	8297.084456
2305	8288.285187
2306	8285.653212
2307	8285.153485
2308	8284.173701
2309	8282.286448
2310	8281.674921
2311	8280.42699
2312	8279.51763
2313	8272.037041
2314	8266.259684
2315	8261.163716
2316	8259.395304
2317	8258.026235
2318	8255.350091
2319	8254.090937
2320	8247.270723
2321	8244.098
2322	8240.66491
2323	8237.569039
2324	8233.859259
2325	8229.722375
2326	8227.757152
2327	8224.78714
2328	8222.148451
2329	8221.563894
2330	8218.650143
2331	8211.09413
2332	8207.997105
2333	8206.855943
2334	8204.646164
2335	8199.593968
2336	8198.925661
2337	8196.854932
2338	8196.654745
2339	8196.553851
2340	8195.368389
2341	8190.04148
2342	8189.940177
2343	8187.130592
2344	8182.098915
2345	8181.537903
2346	8178.588667
2347	8173.616114
2348	8171.226387
2349	8166.355104
2350	8162.298738
2351	8153.978511
2352	8153.780542
2353	8153.626459
2354	8151.491344
2355	8149.593117
2356	8147.426959
2357	8144.429253
2358	8141.649926
2359	8138.26732
2360	8133.347943
2361	8130.976115
2362	8130.87722
2363	8128.650055
2364	8125.503858
2365	8121.398289
2366	8119.746068
2367	8116.071052
2368	8114.975796
2369	8111.247654
2370	8109.275193
2371	8106.752341
2372	8105.676722
2373	8102.859255
2374	8096.79935
2375	8095.728488
2376	8095.335588
2377	8093.017758
2378	8090.60008
2379	8090.507349
2380	8085.353201
2381	8078.407834
2382	8078.156813
2383	8076.266307
2384	8075.118248
2385	8074.967385
2386	8074.586947
2387	8071.81829
2388	8069.755294
2389	8065.707241
2390	8064.659482
2391	8064.567981
2392	8063.833018
2393	8063.586648
2394	8056.894075
2395	8055.230843
2396	8051.59994
2397	8045.046782
2398	8044.684042
2399	8043.315658
2400	8039.637237
2401	8032.971602
2402	8032.875967
2403	8030.947356
2404	8024.645043
2405	8019.477966
2406	8017.218127
2407	8009.402688
2408	8005.475761
2409	7998.443731
2410	7995.144197
2411	7992.778644
2412	7989.169582
2413	7986.218658
2414	7982.92882
2415	7981.93147
2416	7981.843068
2417	7981.696743
2418	7976.710316
2419	7970.197027
2420	7970.053471
2421	7966.862751
2422	7960.842605
2423	7958.578856
2424	7952.02541
2425	7951.182142
2426	7945.391469
2427	7944.015114
2428	7941.373222
2429	7938.464162
2430	7937.093855
2431	7935.821382
2432	7933.26797
2433	7933.127355
2434	7932.988729
2435	7932.852057
2436	7931.512152
2437	7929.118204
2438	7923.489805
2439	7920.279055
2440	7919.416701
2441	7919.281936
2442	7917.428741
2443	7915.404367
2444	7915.319597
2445	7908.684086
2446	7906.763738
2447	7905.059317
2448	7904.923243
2449	7904.69079
2450	7901.57903
2451	7895.455757
2452	7893.75289
2453	7893.667377
2454	7891.217254
2455	7889.417981
2456	7887.478878
2457	7882.827934
2458	7878.552064
2459	7876.670761
2460	7875.989403
2461	7873.551874
2462	7869.62963
2463	7864.4453
2464	7862.570903
2465	7862.485079
2466	7858.687632
2467	7858.122224
2468	7855.411519
2469	7855.327196
2470	7854.012434
2471	7853.165566
2472	7850.766792
2473	7850.629523
2474	7846.678388
2475	7843.06293
2476	7837.006953
2477	7835.175335
2478	7834.272808
2479	7829.532394
2480	7829.448378
2481	7829.365609
2482	7822.898542
2483	7817.621942
2484	7815.13957
2485	7808.891854
2486	7808.808803
2487	7806.034319
2488	7804.148198
2489	7801.526565
2490	7800.882542
2491	7799.972217
2492	7799.523716
2493	7795.424817
2494	7792.034901
2495	7790.998916
2496	7787.450674
2497	7783.632354
2498	7783.137125
2499	7779.559557
2500	7775.771793
2501	7772.48762
2502	7769.859959
2503	7769.779645
2504	7767.345131
2505	7764.34161
2506	7762.380458
2507	7761.374727
2508	7761.136931
2509	7758.309237
2510	7758.230239
2511	7757.680675
2512	7756.867622
2513	7753.373402
2514	7752.568216
2515	7747.913174
2516	7747.83468
2517	7746.155416
2518	7745.920724
2519	7741.613138
2520	7734.144468
2521	7732.615788
2522	7730.950358
2523	7726.0912
2524	7723.74772
2525	7718.121216
2526	7715.608483
2527	7715.52994
2528	7713.719705
2529	7707.803155
2530	7707.724206
2531	7707.594108
2532	7705.113774
2533	7702.328857
2534	7698.332878
2535	7694.682147
2536	7689.289097
2537	7685.15853
2538	7683.199725
2539	7681.446657
2540	7681.221136
2541	7677.383361
2542	7676.427558
2543	7670.165949
2544	7667.775424
2545	7667.294461
2546	7665.006147
2547	7662.681308
2548	7662.458672
2549	7658.870733
2550	7654.033103
2551	7649.816887
2552	7649.736877
2553	7644.219382
2554	7643.02672
2555	7640.609266
2556	7636.040759
2557	7633.578392
2558	7631.821216
2559	7630.600224
2560	7628.354398
2561	7627.18888
2562	7625.893976
2563	7624.832088
2564	7624.368512
2565	7621.985649
2566	7621.90569
2567	7619.231176
2568	7616.050177
2569	7614.508746
2570	7611.18898
2571	7609.97811
2572	7609.155655
2573	7603.50784
2574	7602.214831
2575	7598.151314
2576	7597.036282
2577	7592.770456
2578	7588.270152
2579	7584.583323
2580	7581.945596
2581	7579.83019
2582	7578.917834
2583	7575.801765
2584	7573.371448
2585	7566.739079
2586	7565.439027
2587	7559.462053
2588	7557.755324
2589	7556.691117
2590	7550.500898
2591	7547.914513
2592	7543.612209
2593	7539.973082
2594	7539.844564
2595	7539.717772
2596	7539.634218
2597	7536.873067
2598	7534.8017
2599	7534.580287
2600	7532.451261
2601	7528.94436
2602	7527.500375
2603	7527.376042
2604	7525.069115
2605	7524.0864
2606	7523.977462
2607	7522.482889
2608	7521.619925
2609	7520.581029
2610	7515.579024
2611	7514.6049
2612	7514.387457
2613	7514.173227
2614	7509.674051
2615	7506.948971
2616	7506.355428
2617	7505.213453
2618	7498.83694
2619	7494.554602
2620	7491.24866
2621	7488.082997
2622	7485.734909
2623	7485.291228
2624	7485.183169
2625	7481.643384
2626	7480.526715
2627	7474.397477
2628	7474.318062
2629	7472.357511
2630	7471.134747
2631	7467.627233
2632	7458.648047
2633	7455.701245
2634	7455.120132
2635	7447.54709
2636	7444.971965
2637	7442.538694
2638	7440.307898
2639	7440.202141
2640	7436.983027
2641	7435.673906
2642	7435.595016
2643	7435.491765
2644	7433.047498
2645	7432.10768
2646	7428.732222
2647	7425.729607
2648	7424.008514
2649	7423.868078
2650	7421.366892
2651	7415.034242
2652	7413.192963
2653	7412.114295
2654	7412.013175
2655	7411.500561
2656	7410.608083
2657	7408.548032
2658	7406.671388
2659	7404.897846
2660	7404.778698
2661	7404.702395
2662	7402.408293
2663	7401.127535
2664	7397.078238
2665	7394.607335
2666	7391.037897
2667	7390.884356
2668	7386.745634
2669	7381.556624
2670	7381.291143
2671	7379.552641
2672	7377.466136
2673	7374.964535
2674	7374.826935
2675	7374.691998
2676	7373.706653
2677	7370.491297
2678	7367.684006
2679	7365.306878
2680	7360.940469
2681	7358.461872
2682	7355.300389
2683	7353.075332
2684	7349.353977
2685	7348.227179
2686	7342.677149
2687	7342.479857
2688	7334.138978
2689	7332.583693
2690	7332.035739
2691	7331.005496
2692	7325.943822
2693	7323.810527
2694	7321.669849
2695	7318.25478
2696	7314.1444
2697	7312.081539
2698	7305.971606
2699	7298.114806
2700	7290.955801
2701	7290.523976
2702	7289.206467
2703	7285.725306
2704	7283.074023
2705	7276.167703
2706	7274.542219
2707	7272.973575
2708	7271.683204
2709	7270.722786
2710	7267.37455
2711	7265.752624
2712	7265.601355
2713	7259.75145
2714	7258.980822
2715	7257.736665
2716	7257.302392
2717	7254.727808
2718	7252.683156
2719	7252.263466
2720	7250.309241
2721	7248.301164
2722	7245.120755
2723	7244.742627
2724	7244.640054
2725	7243.487369
2726	7241.825344
2727	7240.089847
2728	7238.876326
2729	7237.679243
2730	7235.881662
2731	7232.95335
2732	7231.010114
2733	7226.055399
2734	7225.861951
2735	7225.671231
2736	7223.604356
2737	7223.445454
2738	7221.836496
2739	7214.307777
2740	7214.161517
2741	7209.541929
2742	7207.590934
2743	7207.17827
2744	7202.010299
2745	7201.936134
2746	7198.573097
2747	7195.281142
2748	7195.20373
2749	7194.230674
2750	7191.167669
2751	7188.607246
2752	7186.736065
2753	7181.689815
2754	7180.372876
2755	7178.205053
2756	7173.891461
2757	7171.696655
2758	7168.133581
2759	7167.131888
2760	7165.521481
2761	7165.112856
2762	7165.01878
2763	7162.279741
2764	7162.018643
2765	7159.171299
2766	7157.679839
2767	7151.319935
2768	7148.861555
2769	7148.706439
2770	7147.735859
2771	7145.871596
2772	7142.909706
2773	7140.541164
2774	7138.579065
2775	7133.808735
2776	7133.65575
2777	7131.511444
2778	7128.549099
2779	7123.682304
2780	7122.440242
2781	7120.128317
2782	7113.99723
2783	7112.169178
2784	7112.10497
2785	7110.905097
2786	7108.788615
2787	7106.435391
2788	7104.367485
2789	7102.953789
2790	7099.849143
2791	7097.485527
2792	7095.71748
2793	7090.998344
2794	7089.190883
2795	7084.522281
2796	7083.651108
2797	7082.940883
2798	7081.714149
2799	7081.613419
2800	7080.259995
2801	7079.199893
2802	7077.139381
2803	7075.724266
2804	7075.036062
2805	7074.473412
2806	7072.490713
2807	7071.380826
2808	7070.873662
2809	7068.611291
2810	7067.943718
2811	7065.778489
2812	7064.600974
2813	7058.769649
2814	7054.313679
2815	7051.334249
2816	7049.306077
2817	7048.393016
2818	7045.381045
2819	7043.340593
2820	7042.30866
2821	7041.671526
2822	7041.574161
2823	7040.436097
2824	7038.519917
2825	7035.457339
2826	7032.616724
2827	7028.847934
2828	7024.153012
2829	7024.084924
2830	7021.270623
2831	7020.734607
2832	7019.86884
2833	7017.688404
2834	7014.314287
2835	7010.686741
2836	7009.172359
2837	7009.08304
2838	7008.473669
2839	7007.268911
2840	7005.504948
2841	7004.913027
2842	7000.408931
2843	6998.576955
2844	6996.637713
2845	6993.500901
2846	6992.741243
2847	6991.826741
2848	6989.888171
2849	6988.626019
2850	6985.96038
2851	6984.811333
2852	6979.418785
2853	6978.330841
2854	6976.463184
2855	6974.670271
2856	6971.68871
2857	6970.955986
2858	6969.940786
2859	6967.355167
2860	6965.84486
2861	6962.487957
2862	6962.10507
2863	6959.445539
2864	6958.489934
2865	6958.114767
2866	6957.560736
2867	6953.227379
2868	6951.996908
2869	6950.265861
2870	6947.565569
2871	6947.081206
2872	6946.774947
2873	6946.562598
2874	6945.490631
2875	6943.730623
2876	6939.713953
2877	6934.647423
2878	6934.542811
2879	6931.924509
2880	6931.004461
2881	6930.859947
2882	6927.436322
2883	6925.879746
2884	6922.235633
2885	6921.647192
2886	6921.547062
2887	6921.34894
2888	6921.157514
2889	6921.014809
2890	6919.744934
2891	6915.897988
2892	6914.745208
2893	6914.46741
2894	6912.550485
2895	6907.839138
2896	6905.723802
2897	6905.583544
2898	6905.445374
2899	6904.95536
2900	6901.220933
2901	6898.069247
2902	6897.840928
2903	6895.95411
2904	6895.818022
2905	6894.403564
2906	6894.268885
2907	6891.585909
2908	6884.689586
2909	6884.503458
2910	6883.529697
2911	6882.210893
2912	6882.062988
2913	6881.874872
2914	6878.544679
2915	6877.650713
2916	6876.787316
2917	6872.388384
2918	6871.917848
2919	6870.484006
2920	6868.591606
2921	6866.931454
2922	6865.177235
2923	6862.338876
2924	6862.153296
2925	6860.895082
2926	6860.633917
2927	6859.651791
2928	6859.516723
2929	6859.263123
2930	6857.367982
2931	6856.16116
2932	6856.027965
2933	6855.929441
2934	6855.740528
2935	6853.819971
2936	6851.472628
2937	6851.012026
2938	6849.091426
2939	6848.811525
2940	6848.715428
2941	6848.584962
2942	6848.227073
2943	6845.701957
2944	6845.094246
2945	6841.895157
2946	6841.654009
2947	6839.920785
2948	6839.580485
2949	6839.140868
2950	6837.504164
2951	6834.631442
2952	6827.978599
2953	6822.21628
2954	6819.002662
2955	6815.809724
2956	6814.759257
2957	6814.584754
2958	6814.004613
2959	6812.697788
2960	6811.088476
2961	6810.973666
2962	6810.144744
2963	6806.937084
2964	6804.383613
2965	6804.270416
2966	6804.088031
2967	6803.361903
2968	6802.3003
2969	6801.848105
2970	6801.618698
2971	6801.4326
2972	6797.154894
2973	6793.192526
2974	6791.66538
2975	6789.743514
2976	6788.247226
2977	6786.455573
2978	6783.953241
2979	6782.252953
2980	6782.141681
2981	6779.919411
2982	6779.809652
2983	6778.664674
2984	6776.004939
2985	6774.087153
2986	6773.981551
2987	6771.807302
2988	6771.050251
2989	6770.867818
2990	6770.775878
2991	6769.136425
2992	6766.216231
2993	6763.59788
2994	6761.883187
2995	6761.304239
2996	6759.145435
2997	6755.576474
2998	6754.491174
2999	6754.386055
3000	6752.787693
3001	6749.309971
3002	6748.982522
3003	6746.883521
3004	6744.241415
3005	6739.227827
3006	6737.645279
3007	6734.723383
3008	6733.045303
3009	6731.946533
3010	6728.889735
3011	6728.35858
3012	6721.640942
3013	6721.54838
3014	6719.504332
3015	6717.956202
3016	6716.012464
3017	6713.092118
3018	6711.561888
3019	6711.041089
3020	6710.69399
3021	6709.965177
3022	6708.330484
3023	6708.273572
3024	6706.101879
3025	6705.12159
3026	6702.012648
3027	6700.925423
3028	6700.708122
3029	6700.029558
3030	6699.971053
3031	6699.783599
3032	6697.390408
3033	6695.894872
3034	6695.682569
3035	6694.691684
3036	6690.236053
3037	6688.528533
3038	6687.984675
3039	6686.400934
3040	6681.616898
3041	6678.825193
3042	6675.665758
3043	6675.569739
3044	6673.830187
3045	6673.021515
3046	6672.916366
3047	6672.431101
3048	6667.474303
3049	6667.290164
3050	6663.25398
3051	6658.991062
3052	6658.485131
3053	6657.415189
3054	6654.737654
3055	6652.875463
3056	6652.246351
3057	6650.612465
3058	6650.384142
3059	6649.748217
3060	6649.646761
3061	6649.399548
3062	6646.828822
3063	6644.636313
3064	6640.326631
3065	6637.885654
3066	6633.502566
3067	6631.008983
3068	6629.009427
3069	6626.927747
3070	6626.68992
3071	6622.976132
3072	6622.466773
3073	6620.107883
3074	6617.561168
3075	6617.184907
3076	6614.281927
3077	6613.684613
3078	6613.185511
3079	6613.005952
3080	6610.894444
3081	6610.048058
3082	6606.112668
3083	6602.543309
3084	6599.916584
3085	6599.437602
3086	6596.863614
3087	6596.387965
3088	6592.956134
3089	6591.438279
3090	6589.102366
3091	6586.775326
3092	6586.138702
3093	6583.720757
3094	6583.548163
3095	6582.986657
3096	6582.422451
3097	6577.877437
3098	6577.14184
3099	6574.999329
3100	6572.759017
3101	6568.859113
3102	6567.316918
3103	6567.127266
3104	6565.285114
3105	6563.545752
3106	6561.249536
3107	6561.194923
3108	6560.669089
3109	6558.372262
3110	6556.714094
3111	6555.682278
3112	6555.503425
3113	6554.373487
3114	6549.572929
3115	6548.866232
3116	6546.464385
3117	6544.231079
3118	6543.682785
3119	6543.58503
3120	6541.432218
3121	6539.304279
3122	6539.060231
3123	6537.371366
3124	6536.835501
3125	6533.784679
3126	6532.667686
3127	6532.302593
3128	6532.07792
3129	6530.759193
3130	6530.703917
3131	6529.098305
3132	6526.530266
3133	6524.065645
3134	6523.294006
3135	6522.159509
3136	6521.638525
3137	6520.548856
3138	6517.348109
3139	6511.485776
3140	6506.332938
3141	6506.145007
3142	6506.049095
3143	6505.994308
3144	6504.472959
3145	6503.893795
3146	6499.059278
3147	6497.222902
3148	6493.970442
3149	6492.703649
3150	6492.039924
3151	6491.941047
3152	6491.416836
3153	6489.42104
3154	6485.914765
3155	6484.604235
3156	6482.935898
3157	6482.220638
3158	6480.277135
3159	6480.221482
3160	6479.778058
3161	6479.723225
3162	6477.901466
3163	6476.214114
3164	6471.683942
3165	6471.557967
3166	6471.503167
3167	6471.449068
3168	6471.085201
3169	6470.924742
3170	6468.602258
3171	6466.635341
3172	6466.404452
3173	6464.871129
3174	6462.955235
3175	6462.00661
3176	6461.904096
3177	6461.238862
3178	6459.841105
3179	6458.756858
3180	6458.60201
3181	6456.803023
3182	6455.861671
3183	6455.641108
3184	6452.603308
3185	6450.200903
3186	6448.292724
3187	6446.188401
3188	6444.733847
3189	6443.625918
3190	6441.644299
3191	6440.268862
3192	6439.092666
3193	6439.00142
3194	6437.907092
3195	6436.505714
3196	6436.007162
3197	6435.858559
3198	6431.508164
3199	6429.624351
3200	6429.125442
3201	6426.961919
3202	6426.544976
3203	6425.215836
3204	6424.170992
3205	6423.097215
3206	6422.614408
3207	6421.596266
3208	6419.759108
3209	6419.16697
3210	6415.112407
3211	6413.010943
3212	6411.977483
3213	6411.51039
3214	6408.375529
3215	6407.898513
3216	6403.746022
3217	6403.104952
